CNPJ;Razao_Social;REG_ANS;Trimestre;Ano;ValorDespesas
26291484000169.0;UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO;318035;1;2025;1667259,281667259,281281719,041375022,97385540,24385540,24906298,61591550,69314747,922838813,012662531,682563493,399038,38490588,12608151,51608151,5113766861,4213281667,66299476,526299476,52215997,3557995,93114136,31112832,871781204,48310390,63728388,54289975,41195964,352047124,55370,426468,75125,861237697,0388,531865,3301115226,6817636,8317636,832817,82990011982,561846,451193986,721193986,724629,31390616,4341512,18172,88536552,91156879,74156746,427467,529490,6515513,6717267,0918,6213038,765723755,595723755,59760940,14380416,58816663,572742755,241760276,2712246811,9446811,946250,465784,8734776,61485193,82485193,82485193,82485193,82488138,89488138,89-2945,07-2945,0717265,78
26291484000169.0;UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO;318035;2;2025;617227,12617227,123583242,63244110484,31110484,3116303,2811092,0488746,02846959,94846959,94846959,94846959,94819524,92819524,9227435,0227435,029563,312257091,862257091,86675077,19825351,411582014,671582014,67985397,43620333,28365064,153732108,123024297,82894879,33129418,47492107,7727391012,5726544052,6312332583,412332583,4408360,581156925,72263462,262289659,33717041,06596021,361624589,52455236,872502581,264006265,141564,081656,1713670,12125,862286601,7136906,488835,8902180899,86106895,72106895,722244,0313450,723935,831216,136516,1149532,932800981,072800981,079764,71569379,7658854,49172,881155594,85156879,74493184,6278025,9914046,65256725,92214387,58213396,831149,4355107,1911193108,1311193108,131253823,82933547,351947868,574891260,2
26291484000169.0;UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO;318035;3;2025;2144360,782144360,78534924,13690132,681609436,651609436,65980926,26606098,45374827,814716592,443315126,393186226,34128900,05489490,52627394,16627394,161110871,931110871,9326916,626916,69563,3143722355,942584567,3720579314,2820579314,28604414,11654324,82364615,43505,623280187,065635299,97949344,952493454,07696101,34945787,526323174,57105619,7919503081,882653,720084,213281,2621454120075,4141331,8311286,714146,13381990,93109961,44109961,442244,0313450,723935,831216,136516,1152598,654027724,584027724,589764,71570892,0859229,49172,881163940,68156879,74556321,16309374,0661952,81623119,23822102,06218098,220,182552,28262470,1517829645,2917829645,291616951,61494993,693022850,088257161,815615739734,976092,492631,5837921,7837921,7824392,4114062,51128400,431137788,531137788,531137788,531137788,53
85246916000189.0;COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO;318213;1;2025;9578642,8210087318,516720140,766720140,7654581,8365647,9331843,31350616,547955,63632005,95485188,891213976,6891245,971390754,7428772,222450522,8685633,24600201,61417,88690383,390,3208259,661494,04468,512220,161500634,491339249,24761,19638,421168,754919584,586109593,741423,12397666,29443810,93303007,46303007,46168,76123,49517,11736,929972,3380032,265824,8259788,92396,42164160,79570,162290,5258049,67359371,5826168,826168,81196,668722,4129976,26935,472837496,182837496,18156457,61539705,4918410,12512990,74256,2496655,8249868,61432448,121018,04482663,79385972,71772,4545751,86276,225165,87100827,1615204,434789,41348058,8314013,550108822,41159842,47159842,47280043757,252640,722353,85106718,57350135429,1440662,8440662,84126568,04-508675,69-508675,69-508675,69-508675,69-508675,69-508565,89-109,8845203,97845203,97539924,63581653,54305279,34305279,34597687,20597687,23076584,023456396,043298103,36158292,684651110,06
85246916000189.0;COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO;318213;2;2025;619714,83140,5619574,333037630,932857134,352697310,38159823,974783489,8320612125,0921720062,4714103617,7814103617,78109090,48830996,0363826,86799472,8918771,071390699,75757414,82678068,36173403,363354101,4571868,965060126,7386086,421289440,082356,461151879,870,88402242,242002,06712,516073,43091231,792891462,847100,672341,893262,6111021127,2712652508,11583,64150,81866466,35935167,56699423,35699423,3588,26696,72123,491261,35923,320030,84204208,067750,43157581,87733,46326785,527329,224576,81483269,38686330,7240913,8640913,862690,7722503,29273956,7411089,876384019,256384019,25203037,981117368,6342340,371340276,54512,41026723,5483438,761188682,993527,2983914,621347,18805371,321322,92143251,4598,3362601,38905477,65905477,65583100,97627107,46322376,68322376,68210642,9919192,4426215,87949248,36295,981194,79732114,68819216013,79358110,24358110,248958,38106455,423590,779894,85217892,96350400299742,75133977,99133977,99249995,31-1107937,38-1107937,38-1107937,38-1107937,38-1107937,38-1109358,871421,49
85246916000189.0;COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO;318213;3;2025;34893158,7535197058,5222237962,4922237962,49146255,241352447,02106453,751304793,9330158,122295503,411116085,54506596,162887014897174,09101626,438003313,9888661,321720319,054123,751761920,631513,181250751,48622,711442,0210588,244707611,754415477,515757,724726,418149,8917308828,6319478630,941583,65712,851340762,221373748,031178286,481178286,4888,26991,11300,011870,6712165,3725781,71303775,9713817,36293137,15878,85557581,6111009,9811708,99151,29735687,971022157,1727311,0427311,044490,22381,170,1744194,53380783,52156912,6510570308,4210570308,42307072,251842671,0689930,932186513,22512,41751009,21111922,091785237,5173060,981696446,681347,181316342,164548,88270810,034426,9682678,79302161,7120962,63982202,98982202,98676134,66729474,2306068,32306068,32617718,950617718,953536033,213661171,963379686,97281484,995402454,134690,021423495,49415,562781,011326610,03819325899,85974984,65974984,6510898,385879285140,7112502,48326883,46950850489606,9208205,44208205,44388544,2-303899,77-303899,77-303899,77-303899,77-303899,77-426982,28123082,51
83506030000100.0;BENEFICENCIA CAMILIANA DO SUL;318299;1;2025;1344949,441344949,4427795576,0324564621,1323162375,11402246,0357502692,6656055174,5754134652,154134652,11381070,6232310683,966973604,38107214,723102185,8598869,891418868,31418868,320667,681058738,952837,02286624,7501654,17501654,17106664,17200310,483388,6191290,921447518,091447518,091447518,091447518,091447518,091220490,58227027,513358193,123358193,123358193,123681705,18
83506030000100.0;BENEFICENCIA CAMILIANA DO SUL;318299;2;2025;126204442,79123554748,57119416626,46119416626,462977584,5668097988,8317670459,64180104,5550348805,44197935,723112566,183112566,1832704,342276708,71108469,19350694333,941025555,931025555,93213421,48412103,986595,48393434,992649694,222649694,222649694,222649694,222649694,222312118,64337575,583740653,763740653,763740653,764102023,981543364,271543364,2730251923,3125766797,2624254003,161512794,1
74521188000150.0;UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO;318388;1;2025;816249,41816249,41816249,41816249,41981,361794757,641384515,81327712,5382529,37330445,982524633,642466918,4957715,151529633,32471650,54471650,54981,36981,3624068168,6924271559,911757568,3811757568,3880768,09755047,32880068,371223064396,93766,7500000140052,4828245871266288,494022618,452623,147586475,5304210199750,0910199750,09403446,681680372,331365,432078009,546696277,3433717,72003843208,642098854,862098854,8619844,07404206,66465271,071151249130,35114103,61114103,6100234,772019,425292,3536557,14101282,96101282,96101282,96-203391,21-203391,21-203391,21-203391,21-114671,97-117527,542855,57-88719,24-90928,532209,2912931,2110004,600000
74521188000150.0;UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO;318388;2;2025;981,3654146881,8754291701,0222679978,6622679978,66289217,921606188,381830224,55701,346398588,293176,500000250719,155109459,512338150,47101801,59000001698339,241253381,78351963,192994,367396482,772583205,72495880,4787325,231275172,83537869,36537869,36981,36981,365587,6815286425,690035127,5525649252,325649252,3701540,354477867,251365,433921179,0515811217,4177024,49008951078,15489339,225489339,2294392,161292889,89884488,07543,13263719,21233173,71233173,71000408,65151659,6511906,9769198,44239957,13239957,13239957,13-144819,15-144819,15-144819,15-144819,15-89700,98-111178,6421477,66-55118,17-68315,4513197,2835438,8321775,95864309,29864309,29864309,29864309,29
74521188000150.0;UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO;318388;3;2025;926598,27926598,27926598,27926598,27981,361703027,231206500,8386946,15109580,288751988,92161202,322087320,4273881,91472282,89499842,57499842,57981,36981,360000057371,2831178,386564584,4387131406,9634420933,6134420933,61472760,992785244,61553537108,41701,3410101767,8611402,5400000351879,027487271,532856139,5910189455,619625,2123330821,75447,6127,5542885386,2142885386,211086649,757205730,071365,436701093,2497,625503116,79105706,660015306497,659073137,689073137,68224785,352543743,691350192,06924,825039980,87373982,37373982,370408,65250175,318693,25104905,17377967,09377967,09377967,09-566822,53-566822,53-566822,53-566822,53-367244,32-381000,2813755,96-199578,21-207053,867475,65
2888465000156.0;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;318477;1;2025;118100,46118100,46118100,46118100,462244054,662244054,661448886,113966179,612716438,531249741,0850423,6450423,6426388334,6526078119,0421495504,0121495504,01446600,769653114,522172456,6110023821,08-635,26-635,264550346,244550346,24121057,322569005,05387332,432482959,6932904,0532904,0516015,7192014968,35310215,61310215,61310215,61310215,61310215,6114459,13295756,48
2888465000156.0;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;318477;2;2025;169447,65169447,6571188,5119068,3680796,38717732,728717732,72165397,34672914,23805381,234107741,16131304,85131304,8581017,673840258,3946188,79148228,22148228,22148228,22148228,22148228,22-434725,15582953,37165343,19165343,19165343,19165343,192517750,92517750,92764802,093804192,222267254,251536937,970048302932,1748154703,9539136218,7339136218,731107497,318007505,524079636,7417297638,34
2888465000156.0;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;318477;3;2025;69569180,5469386399,0459831879,1759831879,171297007,9329160731,015641553,3126525555,65372000,13372000,131937,25156363,645943,07172149,738992971,738992971,73168747,294806645,3825423,554227147,55189548,01189548,01125219,833840775,1759713,01182781,5182781,5182781,5182781,5182781,5-687906,59870688,09216267,51216267,51216267,51216267,513161962,043161962,041134933,853838745,52014072,811824672,69
35642768000143.0;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;318566;1;2025;478202,48478202,48478202,48478202,48497854,19110740,56387113,638382975,6814364483,413996481,95368001,45840947,2734219043,0833090223,4415906839,5515906839,5566375,731827594,54141975,741567665,41231940,036225558,58470024,793357449,74757254,9399430269945,1142664,911616841,7277248,893942222,4178322147382,98147382,982279,69120161,182279,6948085,8325076,59919252,46919252,4687480,98538584,2530286,91251819,83364,3910716,114558364,114558364,106083717,324063123,864351028,67000060527,331542108,971542108,971930976080,8176124,05487974,1116275,3816275,3816275,381128819,641128819,641128819,641128819,641128819,641186471,98-57652,34
35642768000143.0;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;318566;2;2025;508122,8595535,78412587,0711000015,3415494876,115096870,43398005,671056576,1870797934,9868538722,6434253891,0734253891,07157272,784039750,35224739,633544145,21475431,3213507015,91992678,97455760,291699136,13193544591324,3190342,153497324,6282114,77612731,77143956,11264888,24264888,24613,424559,38195908,75379,6982700,21579460,21579460,21579460,21579460,21223,571458,5159798,182133911,612133911,61199336,91200892,99143505,69571023,82604,3818547,8328965195,4428965195,44729631,7710031060,078251575,08802527648491,26973341,79424399,59481990,022894292,242894292,242576,761842579,13131801,21917335,1426544,0426544,0426544,042259212,342259212,342259212,342259212,342259212,342286860,46-27648,12
35642768000143.0;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;318566;3;2025;107467350,44104992310,5454617679,6854617679,68598374,436320006,62302146,585543670,48767918,6322101427,21670444,2712329852,27902404848,69334069906715,41131285,795333569,21106147,3811423219,41214413,71483592,69483592,69613,426839,07347517,6750659,38152776,142977,151458,5179088,183449597,063449597,06316806,341990720,46167031,41922806,94753,0251478,8941716659,441716659,41217996,9115649807,8512523058,7312265860,7200060527,334636763,344636763,342576,762808816,47201283,211624086,988018,3788018,3788018,372475039,92475039,92475039,92475039,92475039,92620178,69-145138,79829760,6829760,6829760,6829760,6569597,18106015,9463581,288510047,3115710703,6615430188,66280515649899,83
25250820000162.0;UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA;319121;1;2025;147455,860000031116542,4331116542,4326215522,3829481194,074901020,054901020,0517801020,67831951,19016969069,4838335558,2538281161,7131567316,936713844,78575857,1111910742,7811910742,78132203582,69130730182,0389003135,7889003135,78984569,9112002693382,686002554845,230015156126,46420019905258,379002255609,56619924,516205716,3334013093,63-548701,8136508574,1476517,56110810,95442264,34333456,77176699,72462856,211297488,511459541,27946664,0515596261074668,85707229,474945,2191703,64191703,6449902,725636,3644836,9691967,64392673,334392673,333382,337335,4926082,4667179,6172137,88141589,87347988,33349328,261674336,061952947,392569,8730161,19368209,5368209,517667,9869152,1724176,98271995,13346547,544836,5233967564,633967564,6990982,682642680,483309721,5117627724,1-38588,9318032777,86298318,77766182,73766182,73-567,13-158,73-2753,27-801,152483,0158307,3717384,96367041,52325246,152040712,452040712,4517887,3474946,16176569,83167420,04814146,251530401,66143193,774772,5754665,2429400,5639477,541473400,661473400,661473400,661473400,661473400,661144070,04329330,62
25250820000162.0;UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA;319121;2;2025;19494657,921871930,3917622727,5340621956,56735265,75246216,52912443,921995702,372912421,321813357,973176648,055370120,827479138,4697233,83559791,53559791,5319010,1479331,2624727,89215856,61207570,1814831,799753814,589753814,584174,119917,2630311,8384861,44106309,91370198,42698281,71807066,13895418,114191666,062569,8730161,19986615,35986615,3551050,7173658,8483801,5639448,28788324,1928632,4270941007,3470941007,341868444,785782359,367100191,2339183083,21-38790,5536471820,92298318,771774748,611774748,6133379519,7533379519,7528572449,8835473333,94807069,874807069,87283035736,05277496251,99189413759,57189413759,572123212,6818005482728,612005285899,4660032936155,4384008947,9643057517,8218004986594,413215297,5812405361,0471036646,07-552621,9614824,1982308718,5189558,07201227,14812277,590000042347245,1135633827,836713417,282435474,9312111834,2912111834,29-567,13-158,73-2753,27-801,158786,66119398,9751455,79760838,29816895,924066515,014066515,0165027,65129945,55334629,33375245,121595001,633212927,46182225,6979057,9492303,14538839,76711938,565539484,065539484,065539484,065539484,065539484,065210580,94328903,123273603,33179634,52
25250820000162.0;UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA;319121;3;2025;000004771354,71318,0324752235468208,3335468208,3334497896,9542747418,32970311,38970311,3815008255955,0694051701449,62135008947,9668266222,9346407965877,3520876499,22-2989,4819060991,862420112712086,55-545227,1614892,05131363352,989240142909,24219937,631282725,021118925,54566637,971421047,613841627,214743095,743795680,895150131,3810520826,4615019197,13185653,9850139,08850139,0822080,879941631675,22340813,68322465,5636120,4315969648,2415969648,246840,8914225,0533619,3118530,62135636,68719992,461057141,031270656,536252616,876982406,2627503002569,8730161,191432446,651432446,6582652,79261659,34126625,79939824,671136700,9278577,51110627681,98110627681,982929723,519513255,0910296865,5760608834,58-39045,8758445783,05298318,772869025,332869025,33-567,13-158,73-2753,27-801,1518103,6194856,1594861,51152650,031391181,074741659,424741659,421330594,97129945,55334629,33375245,121595001,633212927,46182225,6979057,9492303,14538839,76711938,568834227,68834227,68834227,68834227,68834227,69996126,67-1161899,071233486312334863450016502,85441182275,25304691674,55304691674,553410483,0221008638320,8218897354,4578959,3318318395,0748616987,1645641988,6540419373,565222615,094288424,01
636975000100.0;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;319180;1;2025;1464241,641464241,64831484,59851797,5632757,05632757,05217241,3497560,23119681,116440555,732036091,941968491,4767600,47281677,73281677,7313005088,2713224358,613125648,6513125648,651421275,032732974,129086,099252384,143259394,0951545,251545,224982,7393623798,371828,147164,7547164,7551411,623576,041142,3-219270,33-219270,33-219270,33-219270,33-219270,33-208382,81-10887,5200000
